epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,882.649,0.21572,0.44825,0.97042,0.97129,0.97267,0.98709,0.98246,0.25884,0.36602,0.51491,0.000272224,0.000272224,0.000272224
36,907.266,0.20391,0.43578,0.9675,0.97144,0.9614,0.98323,0.97659,0.23904,0.3976,0.51225,0.000255731,0.000255731,0.000255731
37,931.551,0.1989,0.42968,0.96014,0.97626,0.96171,0.98448,0.97568,0.23123,0.36612,0.50375,0.000239238,0.000239238,0.000239238
38,956.052,0.19832,0.42187,0.96615,0.97409,0.96992,0.98366,0.96771,0.27459,0.3521,0.54892,0.000222744,0.000222744,0.000222744
39,980.356,0.19699,0.41008,0.96365,0.9646,0.96933,0.98579,0.983,0.21994,0.34875,0.48544,0.000206251,0.000206251,0.000206251
40,1004.81,0.19447,0.41165,0.96215,0.97975,0.96635,0.98515,0.98271,0.23783,0.36511,0.511,0.000189757,0.000189757,0.000189757
41,1036.36,0.08738,0.25776,0.90371,0.98039,0.97766,0.98851,0.98848,0.20023,0.37192,0.43966,0.000173264,0.000173264,0.000173264
42,1060.42,0.06232,0.18984,0.88332,0.97112,0.97855,0.9881,0.98786,0.19154,0.383,0.44118,0.000156771,0.000156771,0.000156771
43,1083.07,0.05891,0.15667,0.87286,0.98152,0.97759,0.98814,0.988,0.15909,0.3408,0.39485,0.000140277,0.000140277,0.000140277
44,1107.29,0.05118,0.14697,0.88216,0.97661,0.97011,0.98858,0.98832,0.15187,0.36948,0.38556,0.000123784,0.000123784,0.000123784
45,1131.85,0.05035,0.13612,0.87871,0.97748,0.97469,0.98922,0.98922,0.14459,0.34981,0.37331,0.00010729,0.00010729,0.00010729
46,1156.26,0.04942,0.12674,0.86895,0.97312,0.98244,0.98833,0.98833,0.13291,0.34201,0.35994,9.0797e-05,9.0797e-05,9.0797e-05
47,1180.57,0.04543,0.118,0.87952,0.98016,0.98021,0.98784,0.98784,0.13305,0.33204,0.36096,7.43036e-05,7.43036e-05,7.43036e-05
48,1204.88,0.04293,0.11191,0.87299,0.98671,0.97606,0.98812,0.98812,0.13954,0.35184,0.36833,5.78102e-05,5.78102e-05,5.78102e-05
49,1229.24,0.04,0.10329,0.87675,0.9813,0.9833,0.98843,0.98843,0.14284,0.37732,0.37304,4.13168e-05,4.13168e-05,4.13168e-05
50,1253.75,0.03927,0.09777,0.87132,0.98184,0.98267,0.98834,0.98834,0.13306,0.34707,0.36148,2.48234e-05,2.48234e-05,2.48234e-05
