epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,256.518,0.87315,1.18379,1.4978,0.87371,0.88899,0.95713,0.87243,0.40318,0.72373,0.66534,0.000618586,0.000618586,0.000618586
28,266.073,0.85624,1.16337,1.46426,0.93246,0.83263,0.94654,0.78634,0.65375,0.78828,0.86438,0.000610339,0.000610339,0.000610339
29,275.35,0.85069,1.13153,1.46987,0.88526,0.93836,0.96525,0.85232,0.53468,0.67992,0.83418,0.000602092,0.000602092,0.000602092
30,284.661,0.85126,1.11406,1.48266,0.94242,0.88786,0.96667,0.81311,0.66184,0.75547,0.97578,0.000593846,0.000593846,0.000593846
31,293.966,0.85171,1.10885,1.46066,0.91075,0.94975,0.98119,0.79959,0.72682,0.69123,1.08279,0.000585599,0.000585599,0.000585599
32,303.313,0.85059,1.11118,1.4717,0.92705,0.93181,0.9604,0.80341,0.63372,0.76112,0.99932,0.000577352,0.000577352,0.000577352
33,312.708,0.81027,1.02764,1.44076,0.88883,0.84521,0.93188,0.85628,0.43365,0.73794,0.74112,0.000569106,0.000569106,0.000569106
34,322.14,0.8113,1.07268,1.42395,0.93814,0.92675,0.97298,0.82265,0.59822,0.67765,0.90261,0.000560859,0.000560859,0.000560859
35,331.487,0.8129,1.03493,1.44613,0.92041,0.94558,0.97661,0.87622,0.52064,0.63653,0.80056,0.000552612,0.000552612,0.000552612
36,340.808,0.79926,1.01482,1.42046,0.94034,0.93408,0.97769,0.84035,0.59582,0.66192,0.90938,0.000544365,0.000544365,0.000544365
37,350.126,0.81443,0.98992,1.43206,0.95657,0.88842,0.97515,0.82263,0.6383,0.69344,0.94083,0.000536119,0.000536119,0.000536119
38,359.474,0.78277,0.99769,1.41625,0.90381,0.89857,0.97359,0.86909,0.50208,0.64553,0.70977,0.000527872,0.000527872,0.000527872
39,368.8,0.77431,1.01111,1.4174,0.92037,0.91941,0.97027,0.84992,0.60026,0.63117,0.82301,0.000519625,0.000519625,0.000519625
40,378.159,0.76094,0.93299,1.3857,0.95473,0.90218,0.97075,0.84869,0.60238,0.64479,0.86393,0.000511379,0.000511379,0.000511379
41,387.546,0.77492,0.97694,1.40139,0.87817,0.93275,0.96953,0.85451,0.5672,0.66317,0.85369,0.000503132,0.000503132,0.000503132
42,396.902,0.76881,0.94665,1.38881,0.88751,0.90001,0.96601,0.92361,0.39858,0.67569,0.64665,0.000494885,0.000494885,0.000494885
43,406.373,0.75801,0.93538,1.38746,0.92118,0.9074,0.95489,0.85457,0.4982,0.70681,0.74655,0.000486639,0.000486639,0.000486639
44,415.758,0.76629,0.95519,1.40222,0.93438,0.89261,0.97149,0.87798,0.48938,0.56513,0.79665,0.000478392,0.000478392,0.000478392
45,425.914,0.736,0.91078,1.3827,0.88746,0.93491,0.96923,0.88331,0.49592,0.61228,0.80064,0.000470145,0.000470145,0.000470145
46,435.875,0.74236,0.8962,1.37706,0.91373,0.90924,0.97118,0.85936,0.55927,0.60429,0.87064,0.000461898,0.000461898,0.000461898
47,445.801,0.75996,0.91747,1.39899,0.92164,0.89359,0.97199,0.88393,0.46566,0.60997,0.73225,0.000453652,0.000453652,0.000453652
48,455.627,0.74788,0.88725,1.37103,0.94037,0.92449,0.96984,0.92455,0.42506,0.60108,0.63228,0.000445405,0.000445405,0.000445405
49,465.485,0.75955,0.8992,1.38384,0.91259,0.95985,0.97525,0.84817,0.62806,0.63849,0.91929,0.000437158,0.000437158,0.000437158
50,475.33,0.72429,0.85949,1.36606,0.92989,0.90843,0.95737,0.81755,0.68626,0.72484,1.01817,0.000428912,0.000428912,0.000428912
51,485.095,0.75061,0.90409,1.39004,0.92701,0.93426,0.97789,0.85608,0.53147,0.56045,0.82745,0.000420665,0.000420665,0.000420665
52,494.945,0.73392,0.85818,1.36905,0.95647,0.92537,0.97049,0.86121,0.50887,0.56916,0.77559,0.000412418,0.000412418,0.000412418
53,505.162,0.73545,0.89745,1.37624,0.94127,0.90968,0.96869,0.89501,0.45672,0.54397,0.70402,0.000404172,0.000404172,0.000404172
54,515.01,0.69384,0.83835,1.33597,0.94403,0.92983,0.97015,0.88114,0.50951,0.58638,0.7616,0.000395925,0.000395925,0.000395925
55,524.94,0.71437,0.80725,1.35725,0.91036,0.91082,0.96159,0.91916,0.38388,0.63371,0.63513,0.000387678,0.000387678,0.000387678
56,535.212,0.70016,0.82915,1.35081,0.97865,0.95326,0.98494,0.8717,0.55147,0.53061,0.82118,0.000379431,0.000379431,0.000379431
57,545.001,0.68255,0.80763,1.31542,0.95553,0.94834,0.98709,0.92222,0.40522,0.47546,0.60991,0.000371185,0.000371185,0.000371185
58,554.732,0.68595,0.782,1.32915,0.93503,0.91768,0.97924,0.91809,0.44261,0.52614,0.68247,0.000362938,0.000362938,0.000362938
59,564.5,0.69726,0.80235,1.34105,0.95487,0.90007,0.97701,0.88762,0.56905,0.60741,0.80468,0.000354691,0.000354691,0.000354691
60,574.145,0.6959,0.7861,1.33467,0.95321,0.90603,0.97381,0.89892,0.45345,0.56468,0.69661,0.000346445,0.000346445,0.000346445
61,583.964,0.68213,0.81792,1.33168,0.94478,0.91224,0.974,0.86464,0.5508,0.56405,0.78119,0.000338198,0.000338198,0.000338198
62,594.257,0.66781,0.76273,1.30401,0.93888,0.92975,0.98131,0.93789,0.37859,0.49269,0.57959,0.000329951,0.000329951,0.000329951
63,604.424,0.69963,0.80792,1.33945,0.96548,0.91939,0.98207,0.9319,0.45842,0.52209,0.63259,0.000321705,0.000321705,0.000321705
64,614.519,0.65305,0.77611,1.29953,0.97092,0.91674,0.97838,0.87563,0.50239,0.51178,0.7444,0.000313458,0.000313458,0.000313458
65,624.734,0.65022,0.7904,1.31286,0.96394,0.90426,0.96385,0.85473,0.55572,0.60972,0.80386,0.000305211,0.000305211,0.000305211
66,634.852,0.67665,0.77273,1.31915,0.93769,0.92717,0.9802,0.90595,0.48217,0.51442,0.68807,0.000296964,0.000296964,0.000296964
67,644.234,0.66913,0.78689,1.32193,0.9435,0.93304,0.98309,0.94883,0.38789,0.4677,0.57841,0.000288718,0.000288718,0.000288718
68,653.638,0.62024,0.74252,1.28277,0.93264,0.93466,0.97712,0.93443,0.44222,0.53052,0.65677,0.000280471,0.000280471,0.000280471
69,663.015,0.67054,0.74183,1.31199,0.94994,0.94269,0.96973,0.92514,0.39951,0.5095,0.59805,0.000272224,0.000272224,0.000272224
70,672.421,0.64271,0.7368,1.29746,0.94311,0.95175,0.97451,0.91704,0.46243,0.52166,0.67579,0.000263978,0.000263978,0.000263978
71,681.81,0.63977,0.71726,1.28586,0.96579,0.90071,0.96643,0.93112,0.4054,0.56083,0.60548,0.000255731,0.000255731,0.000255731
72,691.249,0.65375,0.7699,1.31066,0.94228,0.94767,0.985,0.87527,0.55994,0.53789,0.77837,0.000247484,0.000247484,0.000247484
73,700.764,0.63292,0.75403,1.28467,0.96411,0.93937,0.98028,0.92358,0.47277,0.52024,0.68011,0.000239238,0.000239238,0.000239238
74,710.254,0.64585,0.72919,1.29665,0.96012,0.93449,0.97766,0.89551,0.47295,0.52055,0.68324,0.000230991,0.000230991,0.000230991
75,719.689,0.62463,0.70724,1.27833,0.95889,0.92208,0.9755,0.91415,0.46559,0.52255,0.67457,0.000222744,0.000222744,0.000222744
76,729.177,0.62596,0.73225,1.28616,0.94057,0.9356,0.98063,0.89544,0.47362,0.47269,0.71438,0.000214497,0.000214497,0.000214497
77,738.594,0.62038,0.73678,1.27791,0.98414,0.92495,0.98056,0.92149,0.44625,0.49499,0.68423,0.000206251,0.000206251,0.000206251
78,748.051,0.5958,0.71416,1.25728,0.95757,0.94391,0.98292,0.92203,0.47263,0.51264,0.69338,0.000198004,0.000198004,0.000198004
79,757.468,0.5999,0.71681,1.25725,0.96599,0.93653,0.9815,0.93163,0.42955,0.48394,0.65302,0.000189757,0.000189757,0.000189757
80,766.923,0.59947,0.69877,1.25413,0.95604,0.946,0.97722,0.89034,0.52252,0.53353,0.77101,0.000181511,0.000181511,0.000181511
81,776.438,0.58523,0.68353,1.25185,0.96492,0.92824,0.97847,0.92881,0.44642,0.51025,0.66078,0.000173264,0.000173264,0.000173264
82,785.938,0.57821,0.68138,1.2458,0.96338,0.94555,0.9864,0.90102,0.53322,0.51922,0.75552,0.000165017,0.000165017,0.000165017
83,795.57,0.6038,0.68513,1.2752,0.96076,0.94364,0.98137,0.91277,0.49601,0.49966,0.70717,0.000156771,0.000156771,0.000156771
84,805.475,0.57604,0.6629,1.23897,0.97181,0.9361,0.97982,0.89581,0.47312,0.47321,0.67686,0.000148524,0.000148524,0.000148524
85,815.037,0.59619,0.68718,1.25553,0.97396,0.94007,0.9794,0.92383,0.45973,0.47495,0.66778,0.000140277,0.000140277,0.000140277
86,824.581,0.59923,0.6793,1.25909,0.97917,0.91982,0.98485,0.91553,0.48752,0.47779,0.7005,0.000132031,0.000132031,0.000132031
87,834.402,0.5998,0.68002,1.26146,0.92554,0.96039,0.98364,0.91345,0.48274,0.47384,0.693,0.000123784,0.000123784,0.000123784
88,844.246,0.55497,0.65443,1.21377,0.97606,0.93446,0.98247,0.91484,0.46199,0.4564,0.6577,0.000115537,0.000115537,0.000115537
89,854.185,0.58278,0.66894,1.24896,0.93633,0.96545,0.98402,0.90146,0.4788,0.44523,0.68102,0.00010729,0.00010729,0.00010729
90,864.313,0.57549,0.68586,1.24408,0.93177,0.9569,0.9833,0.90679,0.48998,0.47816,0.70395,9.90437e-05,9.90437e-05,9.90437e-05
91,873.859,0.22266,0.58198,1.05974,0.95587,0.94497,0.98151,0.95238,0.36033,0.42945,0.54805,9.0797e-05,9.0797e-05,9.0797e-05
92,883.365,0.16044,0.374,0.99973,0.97736,0.92658,0.98481,0.95754,0.37199,0.45334,0.55087,8.25503e-05,8.25503e-05,8.25503e-05
93,892.727,0.13849,0.32351,0.98595,0.95783,0.93675,0.98224,0.95122,0.3577,0.45414,0.5235,7.43036e-05,7.43036e-05,7.43036e-05
94,902.144,0.12725,0.29955,0.96096,0.9709,0.94232,0.98645,0.95914,0.36712,0.44162,0.53023,6.60569e-05,6.60569e-05,6.60569e-05
95,911.518,0.11472,0.30097,0.97669,0.91903,0.97953,0.98736,0.96416,0.38633,0.43809,0.57253,5.78102e-05,5.78102e-05,5.78102e-05
96,920.564,0.10664,0.27955,0.95963,0.96758,0.93824,0.988,0.96076,0.38689,0.45805,0.57559,4.95635e-05,4.95635e-05,4.95635e-05
97,929.339,0.10703,0.27424,0.94846,0.95876,0.94642,0.9883,0.95971,0.39846,0.44479,0.59238,4.13168e-05,4.13168e-05,4.13168e-05
98,938.109,0.10102,0.26538,0.94542,0.97144,0.93817,0.98825,0.96592,0.38612,0.42696,0.57418,3.30701e-05,3.30701e-05,3.30701e-05
99,946.933,0.10062,0.24942,0.94599,0.96997,0.94678,0.98871,0.97286,0.38066,0.43043,0.5668,2.48234e-05,2.48234e-05,2.48234e-05
100,955.899,0.10549,0.24786,0.96847,0.97786,0.94563,0.99005,0.97041,0.3888,0.42875,0.58069,1.65767e-05,1.65767e-05,1.65767e-05
