epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,190.26,0.82565,1.01251,1.44275,0.87218,0.84211,0.93034,0.82487,0.54114,0.76206,0.78876,0.000701053,0.000701053,0.000701053
26,197.632,0.81425,0.99655,1.42977,0.93767,0.90283,0.96363,0.86088,0.53223,0.6482,0.70901,0.000695555,0.000695555,0.000695555
27,204.93,0.85682,1.01723,1.4656,0.90876,0.86968,0.94862,0.88655,0.45596,0.72319,0.6924,0.000690057,0.000690057,0.000690057
28,212.239,0.79693,0.99202,1.41577,0.90097,0.84292,0.95168,0.84267,0.49487,0.72733,0.7786,0.000684559,0.000684559,0.000684559
29,219.548,0.79055,0.95531,1.42456,0.92846,0.88899,0.96138,0.93391,0.31666,0.56554,0.5719,0.000679062,0.000679062,0.000679062
30,226.886,0.79552,0.95947,1.42676,0.90982,0.8764,0.9679,0.93137,0.35045,0.57183,0.56527,0.000673564,0.000673564,0.000673564
31,234.181,0.76568,0.91209,1.37366,0.93958,0.89569,0.95254,0.76233,0.79156,0.76089,1.08344,0.000668066,0.000668066,0.000668066
32,241.471,0.71339,0.90393,1.33762,0.90414,0.88059,0.93792,0.78793,0.69173,0.75274,1.09553,0.000662568,0.000662568,0.000662568
33,248.817,0.73898,0.89348,1.37557,0.96875,0.84116,0.96288,0.83676,0.46773,0.70925,0.74737,0.00065707,0.00065707,0.00065707
34,256.162,0.73731,0.87184,1.36557,0.86981,0.8139,0.93734,0.88204,0.38789,0.80863,0.60047,0.000651573,0.000651573,0.000651573
35,263.531,0.77477,0.9333,1.40533,0.91626,0.87667,0.94438,0.81088,0.61773,0.75548,0.94828,0.000646075,0.000646075,0.000646075
36,270.878,0.75912,0.93431,1.39468,0.86991,0.72472,0.86096,0.80272,0.41158,0.99722,0.64905,0.000640577,0.000640577,0.000640577
37,278.205,0.709,0.87081,1.35611,0.94398,0.90284,0.95763,0.90646,0.41081,0.6285,0.61196,0.000635079,0.000635079,0.000635079
38,285.493,0.70601,0.8647,1.34598,0.92901,0.88352,0.96228,0.86502,0.54136,0.67807,0.74889,0.000629581,0.000629581,0.000629581
39,292.776,0.7234,0.84783,1.37046,0.89798,0.86132,0.95214,0.83785,0.54822,0.66285,0.8152,0.000624084,0.000624084,0.000624084
40,300.073,0.74324,0.84544,1.38912,0.9117,0.93157,0.96395,0.8056,0.72496,0.74241,1.01082,0.000618586,0.000618586,0.000618586
41,307.365,0.7463,0.81165,1.36897,0.91023,0.87736,0.94647,0.87705,0.41472,0.70469,0.66536,0.000613088,0.000613088,0.000613088
